id,museum,name,inventory,size,details,era,technique,category,image_url,author,number_of_volume,engraved_or_handcopied
7180,上海博物馆,佚名 十八学士图屏,,,,明,,绘画,,,,
7181,上海博物馆,万上遴 秋江野渡图轴,,,,清,,绘画,,,,
7182,上海博物馆,宋曹 行书七言诗轴,,,,清,,书法,,,,
7183,上海博物馆,宋曹 行书七律诗轴,,,,清,,书法,,,,
7184,上海博物馆,吴徵 西崖锲简图卷,,,,近现代,,绘画,,,,
7185,上海博物馆,尹椿等 金绍坊先生二十八岁小像轴,,,,近现代,,绘画,,,,
7186,上海博物馆,李叔同 篆书长寿钓铭轴,,,,近现代,,绘画,,,,
7187,上海博物馆,谢稚柳 设色荷花小鸟图卷,,,,近现代,,绘画,,,,
7188,上海博物馆,谢稚柳 梅竹双清图卷,,,,近现代,,绘画,,,,
7189,上海博物馆,谢稚柳 水墨烟云图并书卷,,,,近现代,,绘画,,,,
7190,上海博物馆,谢稚柳 写竹并书墨竹歌卷,,,,近现代,,绘画,,,,
7191,上海博物馆,谢稚柳 莲塘图鸟栖寒雀图合卷,,,,近现代,,绘画,,,,
7192,上海博物馆,谢稚柳 芙蓉牡丹图卷,,,,近现代,,绘画,,,,
7193,上海博物馆,谢稚柳 草书叶帅远望诗卷,,,,近现代,,书法,,,,
7194,上海博物馆,谢稚柳 墨笔山水扇面,,,,近现代,,绘画,,,,
7195,上海博物馆,谢稚柳 设色山水书法扇,,,,近现代,,书法,,,,
7196,上海博物馆,刘海粟 葡萄图轴,,,,近现代,,绘画,,,,
7197,上海博物馆,吴作人 藏原奔犛图轴,,,,近现代,,绘画,,,,
7198,上海博物馆,陈佩秋 莲鹅图轴,,,,近现代,,绘画,,,,
7199,上海博物馆,齐璜 贝叶草虫图轴,,,,近现代,,绘画,,,,
7200,上海博物馆,齐璜 秋瓜图轴,,,,近现代,,绘画,,,,
7201,上海博物馆,高凤翰 鸦陈图轴,,,,清,,绘画,,,,
7202,上海博物馆,王原祁 仿大痴山水卷,,,,清,,绘画,,,,
7203,上海博物馆,黄胄 农桑图轴,,,,近现代,,绘画,,,,
7204,上海博物馆,黄胄 仿石涛画米芾图轴,,,,近现代,,绘画,,,,
7205,上海博物馆,谢稚柳 花鸟图册,,,,近现代,,绘画,,,,
7206,上海博物馆,谢稚柳 荷花图卷,,,,近现代,,绘画,,,,
7207,上海博物馆,谢稚柳 五松图轴,,,,近现代,,绘画,,,,
7208,上海博物馆,李可染 暮韵图轴,,,,近现代,,绘画,,,,
7209,上海博物馆,李苦禅 绿塘清夏图轴,,,,近现代,,绘画,,,,
7210,上海博物馆,陈树人 双马图轴,,,,近现代,,绘画,,,,
7211,上海博物馆,陈树人 红树飞鵰图轴,,,,近现代,,绘画,,,,
7212,上海博物馆,陈树人 寒鸦叫雪图轴,,,,近现代,,绘画,,,,
7213,上海博物馆,文徵明 半塘烟月图轴,,,,明,,绘画,,,,
7214,上海博物馆,佚名 明人画徐渭小像,,,,明,,绘画,,,,
7215,上海博物馆,吕学 松下间话图轴,,,,清,,绘画,,,,
7216,上海博物馆,傅抱石 香山九老图卷,,,,近现代,,绘画,,,,
7217,上海博物馆,范胡盈莹 油画再循环,,,,近现代,,绘画,,,,
7218,上海博物馆,范胡盈莹 油画公平的市场,,,,近现代,,绘画,,,,
7219,上海博物馆,程及 漓江风光图卷,,,,近现代,,绘画,,,,
7220,上海博物馆,宴饮图单片,,,,元,,绘画,,,,
7221,上海博物馆,陆师道 楷书白玉蟾怀仙楼赋扇页,,,,明,,书法,,,,
7222,上海博物馆,文点 行书七律诗扇页,,,,清,,书法,,,,
7223,上海博物馆,沈颢 仿文水道人山水扇页,,,,明,,绘画,,,,
7224,上海博物馆,钱几 古寺寒堤图扇页,,,,清,,绘画,,,,
7225,上海博物馆,蓝瑛 拟五蒙法山水扇页,,,,明,,绘画,,,,
7226,上海博物馆,王巘 法李成山水图轴,,,,清,,绘画,,,,
7227,上海博物馆,张延耆 梅石双鸟图轴,,,,清,,绘画,,,,
7228,上海博物馆,介文 摹郎世宁草虫册（12开）,,,,清,,绘画,,,,
7229,上海博物馆,王翚 林木华滋图轴,,,,清,,绘画,,,,
7230,上海博物馆,髡残 衲残山居图轴,,,,清,,绘画,,,,
7231,上海博物馆,王瞻 耕织图屏,,,,清,,绘画,,,,
7232,上海博物馆,钱杜等 书画成扇,,,,清,,绘画,,,,
7233,上海博物馆,曾国荃 信札卷,,,,清,,书法,,,,
7234,上海博物馆,胡林翼 书札卷,,,,清,,书法,,,,
7235,上海博物馆,佚名 山水纨扇,,,,明,,绘画,,,,
7236,上海博物馆,永瑆 诗稿册,,,,清,,书法,,,,
7237,上海博物馆,顾沄 临恽寿平梵林图轴,,,,清,,绘画,,,,
7238,上海博物馆,吴昌硕 国色国香图轴,,,,清,,绘画,,,,
7239,上海博物馆,郑文焯 樱桃仕女图轴,,,,清,,绘画,,,,
7240,上海博物馆,吴昌硕 红梅图轴,,,,清,,绘画,,,,
7241,上海博物馆,樊浩霖 三秋图轴,,,,近现代,,绘画,,,,
7242,上海博物馆,倪田 骑士觅道图成扇,,,,清,,绘画,,,,
7243,上海博物馆,胡公寿 竹石图成扇,,,,清,,绘画,,,,
7244,上海博物馆,吴昌硕 石鼓文成扇,,,,清,,书法,,,,
7245,上海博物馆,倪田 秋林觅句图成扇,,,,清,,绘画,,,,
7246,上海博物馆,任颐 荫下纳凉图成扇,,,,清,,绘画,,,,
7247,上海博物馆,吴昌硕 荷花图成扇,,,,清,,绘画,,,,
7248,上海博物馆,李鱓 松桂竹兰图轴,,,,清,,绘画,,,,
7249,上海博物馆,吴昌硕 行书石鼓文扇页,,,,清,,书法,,,,
7250,上海博物馆,林风眠 松下泊舟图轴,,,,近现代,,绘画,,,,
7251,上海博物馆,黄宾虹 花卉图页,,,,近现代,,绘画,,,,
7252,上海博物馆,吴昌硕 苍松图轴,,,,清,,绘画,,,,
7253,上海博物馆,吴大澂 临戴熙山水册,,,,清,,绘画,,,,
7254,上海博物馆,董邦达 千山茅屋图轴,,,,清,,绘画,,,,
7255,上海博物馆,虚谷 墨梅图册,,,,清,,绘画,,,,
7256,上海博物馆,虚谷 墨梅图页,,,,清,,绘画,,,,
7257,上海博物馆,陈师曾 稚莲图扇页,,,,近现代,,绘画,,,,
7258,上海博物馆,倪田、吴庆云 山水扇页,,,,清,,绘画,,,,
7259,上海博物馆,任预 山水人物蔬果合扇册,,,,清,,绘画,,,,
7260,上海博物馆,朱昂之 山水画稿册,,,,清,,绘画,,,,
7261,上海博物馆,江寒汀 丝瓜螳螂图成扇,,,,近现代,,绘画,,,,
7262,上海博物馆,顾麟士 曲溪茅屋图成扇,,,,清,,绘画,,,,
7263,上海博物馆,任颐 尘石濯足图成扇,,,,清,,绘画,,,,
7264,上海博物馆,张善孖 风虎云龙图成扇,,,,近现代,,绘画,,,,
7265,上海博物馆,吴昌硕 红杏图成扇,,,,清,,绘画,,,,
7266,上海博物馆,顾麟士 湖山皆寂图成扇,,,,清,,绘画,,,,
7267,上海博物馆,陈崇光 松道闲眺图成扇,,,,清,,绘画,,,,
7268,上海博物馆,吴待秋 钟馗读书图成扇,,,,近现代,,绘画,,,,
7269,上海博物馆,吴桐 钟南山积雪图成扇,,,,近现代,,绘画,,,,
7270,上海博物馆,高邕 兰石图成扇,,,,清,,绘画,,,,
7271,上海博物馆,吴昌硕 红梅图成扇,,,,清,,绘画,,,,
7272,上海博物馆,任薰 梨花雏燕图成扇,,,,清,,绘画,,,,
7273,上海博物馆,任颐 鹦鹉山茶图成扇,,,,清,,绘画,,,,
7274,上海博物馆,陈师曾 红荷图成扇,,,,近现代,,绘画,,,,
7275,上海博物馆,俞樾 隶书小蓬莱谣成扇,,,,清,,绘画,,,,
7276,上海博物馆,张善孖 松荫双虎图成扇,,,,近现代,,绘画,,,,
7277,上海博物馆,费丹旭 红妆寒踱图成扇,,,,清,,绘画,,,,
7278,上海博物馆,汤涤 梅石图成扇,,,,近现代,,绘画,,,,
7279,上海博物馆,永瑆 临赵孟頫兰蕙图成扇,,,,清,,绘画,,,,
7280,上海博物馆,张熊 花卉册,,,,清,,绘画,,,,
7281,上海博物馆,任颐 怀素种蕉图轴,,,,清,,绘画,,,,
7282,上海博物馆,张崟 烟江泛舟图轴,,,,清,,绘画,,,,
7283,上海博物馆,高奇峰 虎吼图轴,,,,近现代,,绘画,,,,
7284,上海博物馆,顾沄 临王蒙怡亲堂图卷,,,,清,,绘画,,,,
7285,上海博物馆,薛怀 杂画册,,,,清,,绘画,,,,
7286,上海博物馆,黄宾虹 尘甸晴初册,,,,近现代,,绘画,,,,
7287,上海博物馆,陈鹏年 行书自书湘中偶怀诗册,,,,清,,书法,,,,
7288,上海博物馆,吴大澂等 山水花卉合册,,,,清,,绘画,,,,
7289,上海博物馆,沈颢、谢桢 山水花鸟合册,,,,清,,绘画,,,,
7290,上海博物馆,闵贞 提篮仕女图轴,,,,清,,绘画,,,,
7291,上海博物馆,杨法 隶书轴,,,,清,,书法,,,,
7292,上海博物馆,张瑞图 行书五律诗轴,,,,明,,书法,,,,
7293,上海博物馆,王树穀 三贤禅悦图扇页,,,,清,,绘画,,,,
7294,上海博物馆,赵之谦 桃花图扇页,,,,清,,绘画,,,,
7295,上海博物馆,任颐等 画扇页,,,,清,,绘画,,,,
7296,上海博物馆,闵贞 白描人物图轴,,,,清,,绘画,,,,
7297,上海博物馆,郑燮 墨竹图轴,,,,清,,绘画,,,,
7298,上海博物馆,佚名 花卉纨扇,,,,宋,,绘画,,,,
7299,上海博物馆,薛绍彭（款） 行书重阳帖页,,,,宋,,书法,,,,
7300,上海博物馆,吴宽 行书诗社联呤卷,,,,明,,书法,,,,
7301,上海博物馆,郑午昌 山水扇册,,,,近现代,,绘画,,,,
7302,上海博物馆,费丹旭 朝云禅诵图页,,,,清,,绘画,,,,
7303,上海博物馆,陈师曾 竹汀图斗方,,,,近现代,,绘画,,,,
7304,上海博物馆,吴穀祥 骑驴寻梅图轴,,,,清,,绘画,,,,
7305,上海博物馆,程璋 南山献寿图轴,,,,近现代,,绘画,,,,
7306,上海博物馆,任颐 骑射图轴,,,,清,,绘画,,,,
7307,上海博物馆,张善孖 空山双虎图轴,,,,近现代,,绘画,,,,
7308,上海博物馆,吴云 行书七律诗轴,,,,近现代,,书法,,,,
7309,上海博物馆,吴昌硕 临石鼓文轴,,,,清,,书法,,,,
7310,上海博物馆,厉志 行书诗册,,,,清,,书法,,,,
7311,上海博物馆,吴昌硕 墨竹图轴,,,,清,,绘画,,,,
7312,上海博物馆,何绍基 行书七绝诗轴,,,,清,,书法,,,,
7313,上海博物馆,金农 隶书屏,,,,清,,书法,,,,
7314,上海博物馆,樊圻 莺花胜事图卷,,,,清,,绘画,,,,
7315,上海博物馆,吴穀祥 梅花初开图成扇,,,,清,,绘画,,,,
7316,上海博物馆,虚谷 松鼠图成扇,,,,清,,绘画,,,,
7317,上海博物馆,吴昌硕 自画像图轴,,,,清,,绘画,,,,
7318,上海博物馆,姜宸英 行书自著古文评册,,,,清,,书法,,,,
7319,上海博物馆,任颐、虚谷 禽卉草虫扇页,,,,清,,绘画,,,,
7320,上海博物馆,蒲华 花卉图屏,,,,清,,绘画,,,,
7321,上海博物馆,陈师曾 鸡竹图轴,,,,近现代,,绘画,,,,
7322,上海博物馆,陈师曾 水仙竹石图轴,,,,近现代,,绘画,,,,
7323,上海博物馆,倪田 东篱傲霜图轴,,,,清,,绘画,,,,
7324,上海博物馆,任霞 赏莲图轴,,,,清,,绘画,,,,
7325,上海博物馆,吴昌硕 琵琶图轴,,,,清,,绘画,,,,
7326,上海博物馆,胡公寿 山水册,,,,清,,绘画,,,,
7327,上海博物馆,清人手札册,,,,清,,书法,,,,
7328,上海博物馆,黄炎培 手札册,,,,近现代,,书法,,,,
7329,上海博物馆,唐宇肩、孙营 行书合卷,,,,清,,书法,,,,
7330,上海博物馆,程璋 饮马长城窟图轴,,,,近现代,,绘画,,,,
7331,上海博物馆,陈元龙、陈邦彦 信札册,,,,清,,书法,,,,
7332,上海博物馆,倪田 松荫论道图轴,,,,清,,绘画,,,,
7333,上海博物馆,李鸿章 行书尺牍册,,,,清,,书法,,,,
7334,上海博物馆,清人诗词文稿册,,,,清,,书法,,,,
7335,上海博物馆,于道安 仿丁云鹏无量寿图轴,,,,明,,绘画,,,,
7336,上海博物馆,小楷大般涅槃经卷第卅五卷,,,,唐,,书法,,,,
7337,上海博物馆,任颐 陶渊明倚石观瀑图轴,,,,清,,绘画,,,,
7338,上海博物馆,王震 前赤壁赋图卷,,,,近现代,,绘画,,,,
7339,上海博物馆,陈希祖 楷书临董其昌女史箴册,,,,清,,书法,,,,
7340,上海博物馆,全祖堂、易宗涒、张汉等 与杭世骏唱和诗稿册,,,,清,,书法,,,,
7341,上海博物馆,钱陈群 诗稿册,,,,清,,书法,,,,
7342,上海博物馆,伊秉绶 诗画册,,,,清,,绘画,,,,
7343,上海博物馆,武丹 茅店板桥图扇页,,,,清,,绘画,,,,
7344,上海博物馆,杨晋 松鹤图扇页,,,,清,,绘画,,,,
7345,上海博物馆,钱士升等 书札册,,,,明,,书法,,,,
7346,上海博物馆,李待问 行书诗册,,,,明,,书法,,,,
7347,上海博物馆,鲍皋 行书诗册,,,,清,,书法,,,,
7348,上海博物馆,蔡嘉等 书画册,,,,清,,绘画,,,,
7349,上海博物馆,顾沄 仿古山水册,,,,清,,绘画,,,,
7350,上海博物馆,何香凝 松菊图轴,,,,近现代,,绘画,,,,
7351,上海博物馆,傅抱石 深涧趺坐图轴,,,,近现代,,绘画,,,,
7352,上海博物馆,吴昌硕 花卉图轴,,,,清,,绘画,,,,
7353,上海博物馆,吴昌硕 墨荷花图,,,,清,,绘画,,,,
7354,上海博物馆,王翚 山堂看梅图轴,,,,清,,绘画,,,,
7355,上海博物馆,傅抱石 蜀山秋晚图轴,,,,近现代,,绘画,,,,
7356,上海博物馆,溥涧 四季花卉图卷,,,,清,,绘画,,,,
7357,上海博物馆,陈半丁 水墨花卉卷,,,,近现代,,绘画,,,,
7358,上海博物馆,齐白石 花果草虫册,,,,近现代,,绘画,,,,
7359,上海博物馆,傅抱石 松间闲游图轴,,,,近现代,,绘画,,,,
7360,上海博物馆,傅抱石 幽谷听瀑图轴,,,,近现代,,绘画,,,,
7361,上海博物馆,傅抱石 西园雅集图轴,,,,近现代,,绘画,,,,
7362,上海博物馆,廖云锦 蜀葵图轴,,,,清,,绘画,,,,
7363,上海博物馆,傅抱石 柳下卧舟图轴,,,,近现代,,绘画,,,,
7364,上海博物馆,傅抱石 赤壁夜游图轴,,,,近现代,,绘画,,,,
7365,上海博物馆,傅抱石 蕉亭话旧图轴,,,,近现代,,绘画,,,,
7366,上海博物馆,傅抱石 高士游江图轴,,,,近现代,,绘画,,,,
7367,上海博物馆,李世倬 松阁听泉图轴,,,,清,,绘画,,,,
7368,上海博物馆,王铎 行书临王献之夏节近帖轴,,,,清,,书法,,,,
7369,上海博物馆,张照 行书轴,,,,清,,书法,,,,
7370,上海博物馆,章炳麟 草隶轴,,,,清,,书法,,,,
7371,上海博物馆,齐白石 荷花图轴,,,,近现代,,绘画,,,,
7372,上海博物馆,冷枚 山水轴,,,,清,,绘画,,,,
7373,上海博物馆,张大千 仿朱耷瓶荔图轴,,,,近现代,,绘画,,,,
7374,上海博物馆,方薰 摹贯休罗汉图轴,,,,清,,绘画,,,,
7375,上海博物馆,齐白石 蔬菜图轴,,,,近现代,,绘画,,,,
7376,上海博物馆,齐白石 松鹰图轴,,,,近现代,,绘画,,,,
7377,上海博物馆,傅抱石 溪桥清话图轴,,,,近现代,,绘画,,,,
7378,上海博物馆,傅抱石 高僧观棋图轴,,,,近现代,,绘画,,,,
7379,上海博物馆,潘天寿 禽鸟图轴,,,,近现代,,绘画,,,,
7380,上海博物馆,张大千 桫椤松鸦图轴,,,,近现代,,绘画,,,,
7381,上海博物馆,傅抱石 背壁坐佛图轴,,,,近现代,,绘画,,,,
7382,上海博物馆,倪耘 李嘉福 吟梅图轴,,,,清,,绘画,,,,
7383,上海博物馆,叶祖巽 钱载肖像图轴,,,,清,,绘画,,,,
7384,上海博物馆,计芬 摹金农肖像图轴,,,,清,,绘画,,,,
7385,上海博物馆,张大千 临萧晨东山丝竹图轴,,,,近现代,,绘画,,,,
7386,上海博物馆,刘墉 家书卷,,,,清,,书法,,,,
7387,上海博物馆,周茂藻 葬徐枋卷,,,,清,,书法,,,,
7388,上海博物馆,査士标等 书札册,,,,清,,书法,,,,
7389,上海博物馆,彭玉麐、赵之谦手札合册,,,,清,,书法,,,,
7390,上海博物馆,钱灃 尺牍册,,,,清,,书法,,,,
7391,上海博物馆,清人诗稿册,,,,清,,书法,,,,
7392,上海博物馆,戴本孝 春山无尽图扇页,,,,清,,绘画,,,,
7393,上海博物馆,钱灃 行书苏诗册,,,,清,,书法,,,,
7394,上海博物馆,清人信札册,,,,清,,书法,,,,
7395,上海博物馆,俞樾等 信札册,,,,清,,书法,,,,
7396,上海博物馆,陆朗夫 批示草稿册,,,,清,,书法,,,,
7397,上海博物馆,清人手札三本册,,,,清,,书法,,,,
7398,上海博物馆,王有龄、董恂 书札册,,,,清,,书法,,,,
7399,上海博物馆,吴云 手札册,,,,清,,书法,,,,
7400,上海博物馆,赵之谦 手札册,,,,清,,书法,,,,
7401,上海博物馆,郑文焯 书札册,,,,清,,书法,,,,
7402,上海博物馆,伊秉绶 小楷禀唁册,,,,清,,书法,,,,
7403,上海博物馆,任熊 画稿册,,,,清,,绘画,,,,
7404,上海博物馆,陶淇 仿古山水册,,,,清,,绘画,,,,
7405,上海博物馆,唐云 画册,,,,近现代,,绘画,,,,
7406,上海博物馆,王润 陈仲鱼肖像图卷,,,,清,,绘画,,,,
7407,上海博物馆,王震 临徐渭花卉卷,,,,近现代,,绘画,,,,
7408,上海博物馆,袁烺 层峦叠嶂图卷,,,,清,,绘画,,,,
7409,上海博物馆,任颐 少钦肖像图轴,,,,清,,绘画,,,,
7410,上海博物馆,陈师曾 乔松之寿图轴,,,,近现代,,绘画,,,,
7411,上海博物馆,曾熙 溪山图轴,,,,近现代,,绘画,,,,
7412,上海博物馆,齐白石 旧邻图轴,,,,近现代,,绘画,,,,
7413,上海博物馆,佚名 罗聘像轴,,,,清,,绘画,,,,
7414,上海博物馆,何香凝 秋林垂钓图轴,,,,近现代,,绘画,,,,
7415,上海博物馆,何香凝 虎图轴,,,,近现代,,绘画,,,,
7416,上海博物馆,张柟 春朝图轴,,,,近现代,,绘画,,,,
7417,上海博物馆,丁皋 钱沣肖像图轴,,,,清,,绘画,,,,
7418,上海博物馆,俞礼 苏苏小影图轴,,,,清,,绘画,,,,
7419,上海博物馆,张燮 临王文治肖像图轴,,,,清,,绘画,,,,
7420,上海博物馆,何香凝 梅花图轴,,,,近现代,,绘画,,,,
7421,上海博物馆,王震 吴昌硕像图轴,,,,近现代,,绘画,,,,
7422,上海博物馆,何香凝 竹菊图轴,,,,近现代,,绘画,,,,
7423,上海博物馆,闵贞 肖像图轴,,,,清,,绘画,,,,
7424,上海博物馆,马叙伦、王福厂 十二月书画集锦册,,,,近现代,,绘画,,,,
7425,上海博物馆,龚贤 林泉一峰图轴,,,,清,,绘画,,,,
7426,上海博物馆,黄山寿 牡丹图轴,,,,清,,绘画,,,,
7427,上海博物馆,费新我 行书毛泽东词轴,,,,近现代,,书法,,,,
7428,上海博物馆,潘伯鹰 行书毛泽东诗轴,,,,近现代,,书法,,,,
7429,上海博物馆,潘伯鹰 行书七言联,,,,近现代,,书法,,,,
7430,上海博物馆,沙孟海 行书陈毅诗轴,,,,近现代,,书法,,,,
7431,上海博物馆,刘开渠 行书程颢诗轴,,,,近现代,,书法,,,,
7432,上海博物馆,亚明 黄山晓雾图轴,,,,近现代,,绘画,,,,
7433,上海博物馆,丰子恺 垂杨踏青图轴,,,,近现代,,绘画,,,,
7434,上海博物馆,傅抱石 湘君图轴,,,,近现代,,绘画,,,,
7435,上海博物馆,齐白石 铁拐李图轴,,,,近现代,,绘画,,,,
7436,上海博物馆,殿村蓝田（日本） 七言诗卷,,,,近现代,,书法,,,,
7437,上海博物馆,殿村蓝田（日本） 隶书匡庐精舍卷,,,,近现代,,书法,,,,
7438,上海博物馆,殿村蓝田（日本） 梅花卷,,,,近现代,,绘画,,,,
7439,上海博物馆,殿村蓝田（日本） 行书诗轴,,,,近现代,,书法,,,,
7440,上海博物馆,殿村蓝田（日本） 草书张宜游四明山诗轴,,,,近现代,,书法,,,,
7441,上海博物馆,殿村蓝田（日本） 七言联,,,,近现代,,书法,,,,
7442,上海博物馆,萧晨 麻姑献寿图轴,,,,清,,绘画,,,,
7443,上海博物馆,金玥 花鸟轴,,,,清,,绘画,,,,
7444,上海博物馆,汪恭 云山萧寺图,,,,清,,书法,,,,
7445,上海博物馆,任颐 锦鸡伫立图轴,,,,清,,绘画,,,,
7446,上海博物馆,永瑢 天阶听履图轴,,,,清,,绘画,,,,
7447,上海博物馆,蒋溥 富贵寿考图轴,,,,清,,绘画,,,,
7448,上海博物馆,王铎 草书轴,,,,清,,书法,,,,
7449,上海博物馆,梁宝中 毛奇龄朱彝尊像轴,,,,清,,绘画,,,,
7450,上海博物馆,齐白石 双兔图轴,,,,近现代,,绘画,,,,
7451,上海博物馆,宋曹 行书诗轴,,,,清,,书法,,,,
7452,上海博物馆,王震 儿童学书图团扇,,,,近现代,,绘画,,,,
7453,上海博物馆,陈师曾 拟梅瞿山山水轴,,,,近现代,,绘画,,,,
7454,上海博物馆,居廉 紫藤图轴,,,,清,,绘画,,,,
7455,上海博物馆,居廉 柳堤深处有人家图轴,,,,清,,绘画,,,,
7456,上海博物馆,谢稚柳 白头梅王图轴,,,,近现代,,绘画,,,,
7457,上海博物馆,王震 风雪蹇驴图轴,,,,近现代,,绘画,,,,
7458,上海博物馆,郑午昌 移民图轴,,,,近现代,,绘画,,,,
7459,上海博物馆,溥儒 奚官骏马图轴,,,,近现代,,绘画,,,,
7460,上海博物馆,溥儒 溪山诗趣图轴,,,,近现代,,绘画,,,,
7461,上海博物馆,张大千 惠荫园秋禊图轴,,,,近现代,,绘画,,,,
7462,上海博物馆,法若真 华山落雁图轴,,,,清,,绘画,,,,
7463,上海博物馆,黄慎 风尘三侠图轴,,,,清,,绘画,,,,
7464,上海博物馆,恽寿平 山水册,,,,清,,绘画,,,,
7465,上海博物馆,吴俶 花鸟草虫册,,,,清,,绘画,,,,
7466,上海博物馆,陈岳 指画花果册,,,,清,,绘画,,,,
7467,上海博物馆,王用盛 小楷圣教序卷,,,,明,,书法,,,,
7468,上海博物馆,周之冕 蕉荫猫戏图轴,,,,明,,绘画,,,,
7469,上海博物馆,陈元素 国香春霁图轴,,,,明,,绘画,,,,
7470,上海博物馆,王翚 绿荫弄水图轴,,,,清,,绘画,,,,
7471,上海博物馆,王中立 芦鸭图轴,,,,明,,绘画,,,,
7472,上海博物馆,杨文骢 远水秋山图轴,,,,明,,绘画,,,,
7473,上海博物馆,沈铨 梅竹双寿图轴,,,,清,,绘画,,,,
7474,上海博物馆,张瑞图 五言行草书轴,,,,清,,书法,,,,
